,ood_score_normalized_spatial,ood_score_normalized_magnitude,ood_score_normalized_all
jena_000071_000019,0.40140651165669045,0.11906636959580155,0.11906733766174414
dusseldorf_000023_000019,0.1459962116730064,0.3411863033111696,0.3412112149787142
strasbourg_000001_021951,0.3865279741312276,0.07423812242918099,0.0742379404746864
weimar_000100_000019,0.38141141558308744,0.13571935508276506,0.13572629598641173
cologne_000085_000019,0.40085958992904813,0.11354472842254577,0.11355039268158776
bochum_000000_004032,0.4120331588425788,0.05659520593846313,0.056599182690313096
bremen_000034_000019,0.40963789975432535,0.08173503660193356,0.081736470146676
frankfurt_000001_002512,0.2798492843382258,0.19758456676959904,0.19759008814736792
bochum_000000_028297,0.38233213381886777,0.13535029962311468,0.13535291923074838
aachen_000019_000019,0.38239889819148687,0.1504740840613443,0.150482118361144
erfurt_000102_000019,0.23154540532401702,0.19955725716804323,0.19956974176841352
hanover_000000_011971,0.191526916827892,0.2536481683693139,0.25366625341501103
lindau_000000_000019,0.33659312796632174,0.08733815831345583,0.08734013341068621
dusseldorf_000149_000019,0.4034656217099542,0.10112288468824421,0.1011239961295519
bremen_000216_000019,0.40375474216254575,0.09312880316453095,0.09312911368750336
hanover_000000_046398,0.3666549153656009,0.16359489683175882,0.1635982453224904
strasbourg_000001_011775,0.305682550588634,0.18651245329133992,0.1865168890556525
tubingen_000015_000019,0.19311812097443184,0.34223864484879235,0.34226506756660996
cologne_000021_000019,0.39753550612722865,0.12967389695254147,0.1296846350592845
stuttgart_000117_000019,0.2302356941756558,0.1463123992051827,0.14632265161612668
krefeld_000000_027075,0.3836721064043365,0.07252376182126861,0.07252272754176127
darmstadt_000077_000019,0.3828162805121573,0.08754160803375872,0.08754303525742953
strasbourg_000001_010445,0.1762794853426841,0.14187642197275369,0.141885999962863
frankfurt_000001_003588,0.3818173827213865,0.26738942640866253,0.26740272767734896
hamburg_000000_073389,0.27379867606942143,0.22454277165958356,0.2245557787229882
hamburg_000000_067587,0.32653226343380315,0.180987291781305,0.181002556714402
darmstadt_000081_000019,0.38201168645384453,0.24688349755285058,0.24690695220038708
bremen_000178_000019,0.39020178777991643,0.09932274455657951,0.09932811231113317
strasbourg_000001_036937,0.3653345233353977,0.2503946051590626,0.25039485262198585
strasbourg_000001_060173,0.34901593211358134,0.13484650695366066,0.13484869360483312
cologne_000009_000019,0.3840053558539563,0.13153466548824658,0.1315470307285493
zurich_000031_000019,0.36621663379659064,0.14449308309915412,0.14449968155739212
dusseldorf_000043_000019,0.3111799285376306,0.22548762418926568,0.2255077791395512
hamburg_000000_002338,0.2503920893089208,0.1769569554488836,0.1769573112796182
hamburg_000000_008221,0.38994633805024465,0.16918252940434514,0.16918684365264589
frankfurt_000001_040575,0.34136705368161535,0.23397768472318387,0.2339828230555269
bremen_000315_000019,0.4131181778679336,0.05115857604169263,0.05116143936918129
aachen_000100_000019,0.4230243512834047,0.11070494543242565,0.11070532214360251
stuttgart_000156_000019,0.41720412420339226,0.08987569330414642,0.08988625136191326
hamburg_000000_044747,0.38879279832338165,0.17281770893502432,0.17282736544904828
hamburg_000000_071150,0.30516679908761507,0.1977547434405184,0.19776341736979242
cologne_000047_000019,0.1772516314246756,0.19949271027894921,0.19950236226666057
jena_000103_000019,0.25855902185569074,0.13911741584376403,0.13912312170160715
bremen_000218_000019,0.3949600597442075,0.0798786077359122,0.07988606018504851
monchengladbach_000000_033454,0.4048177395398248,0.9999999999999988,0.9999999999999988
aachen_000075_000019,0.3372238109673138,0.17788412467483153,0.1778969221246306
bremen_000067_000019,0.35716255484616927,0.061519576703834074,0.06152277471433342
stuttgart_000042_000019,0.27473874358361516,0.09156168830674863,0.09156288838467147
ulm_000058_000019,0.38160034578404467,0.1321112357405203,0.13211562390727627
strasbourg_000000_033838,0.16489994109782777,0.19470817910845675,0.19472033978153766
lindau_000050_000019,0.3912540913649456,0.121165304015011,0.1211642364913563
hanover_000000_040294,0.18515212196503075,0.22529157803994607,0.22530319339236007
strasbourg_000001_040761,0.22667481061695965,0.14759039220930417,0.14759149893658488
krefeld_000000_014886,0.4410687913509844,0.18088374050753783,0.1808843131060107
strasbourg_000000_025268,0.2772309414740942,0.16882631293807127,0.16882731284166075
munster_000143_000019,0.40595010747813687,0.060280859936276,0.06027948838326604
stuttgart_000131_000019,0.4128781679557643,0.12088606874450673,0.12088632185646225
aachen_000113_000019,0.5115289988841397,0.1045803589025048,0.10458029848364034
bremen_000121_000019,0.1705795193623849,0.17811175031837675,0.17812723765597482
dusseldorf_000021_000019,0.20437993768486937,0.17244745720801238,0.17245276677004906
aachen_000169_000019,0.3682001045004181,0.06125529161284841,0.061255608646485535
dusseldorf_000087_000019,0.3961120360989017,0.08997236535402417,0.08997380415042786
hanover_000000_019282,0.23781235655321334,0.17235224789217482,0.1723537261336181
hamburg_000000_046872,0.41065029921237384,0.17650652311868315,0.17651324697805923
frankfurt_000001_029236,0.35846598481619085,0.10175829458585857,0.10176328611141632
weimar_000141_000019,0.38216367642132476,0.07747653059292502,0.07747951542823399
jena_000041_000019,0.3838122676665945,0.24283124073917223,0.24283193791954816
bremen_000214_000019,0.3894090119573938,0.08601770429792381,0.08601758175933451
erfurt_000073_000019,0.38518219674117465,0.09580805414804744,0.0958156238394895
hanover_000000_042255,0.37675393959128856,0.1200210733943177,0.1200239518622849
bochum_000000_014803,0.3818293976332946,0.14140553227240943,0.14140723422713497
stuttgart_000092_000019,0.24039249421551437,0.05982692386478956,0.05983113018388203
hanover_000000_009004,0.41193282193907205,0.189987694048918,0.1899888531984045
bremen_000192_000019,0.43514657787564576,0.05809000019367826,0.05808966059142587
darmstadt_000058_000019,0.38986097554747823,0.07155596140599887,0.07156171851859648
zurich_000013_000019,0.3737026528560511,0.15197897333265692,0.15198475108761214
hanover_000000_000712,0.3899970945010208,0.1343541324060091,0.1343546752451151
dusseldorf_000174_000019,0.43482720818526754,0.10204725579052884,0.10205028427412305
tubingen_000043_000019,0.366295224270132,0.1830686914130247,0.18307529692410235
aachen_000136_000019,0.38475511905919435,0.0831624139311737,0.0831659795441567
frankfurt_000001_014741,0.3176379353004478,0.18622929667423427,0.18623287505556546
munster_000134_000019,0.16996715360597764,0.22028306573609116,0.22030143023169713
zurich_000049_000019,0.3963547244923997,0.0768610189495107,0.07686238440786103
stuttgart_000143_000019,0.39289951568911513,0.07022898248977151,0.07023238961482957
bochum_000000_007150,0.3802681803382671,0.24236448904776375,0.24237750781014974
stuttgart_000112_000019,0.3836100188838534,0.12975240144844952,0.12976478114826256
bremen_000150_000019,0.35371237771257813,0.2291653940413513,0.229194129974638
zurich_000016_000019,0.3924072806895459,0.06828500777396393,0.06829056237290938
monchengladbach_000000_019682,0.3836041130500383,0.2568627655286538,0.2568621266100501
bremen_000270_000019,0.16214979864423298,0.17604666379424447,0.1760611148327529
stuttgart_000066_000019,0.38279609644607643,0.11076989482907924,0.11077231222781159
weimar_000101_000019,0.4426422684982313,0.10301868065584585,0.10302636612555498
hamburg_000000_000629,0.1838377954962761,0.17836806878995443,0.178376474050338
ulm_000054_000019,0.3972310151291706,0.09699733497642957,0.09699928049521565
weimar_000096_000019,0.31380341232920317,0.11401672293770865,0.11402562642595955
tubingen_000097_000019,0.3025804968633312,0.1114999847022589,0.11150408947786
ulm_000081_000019,0.3048770813141449,0.3343860121218569,0.3344107143839529
hamburg_000000_055414,0.4300448989650841,0.0873723083767252,0.08737484841378318
tubingen_000076_000019,0.38691267536006274,0.0815813722735626,0.08158748815867058
stuttgart_000192_000019,0.4276064145692056,0.15225505285900234,0.15226179152204913
aachen_000128_000019,0.40156703109011005,0.16161234028738822,0.16161450627638063
darmstadt_000033_000019,0.27560753573119867,0.20585741003526575,0.20587106209545364
krefeld_000000_025434,0.3924567233703185,0.14767440926398945,0.14767340362625547
frankfurt_000001_029086,0.26108497318789253,0.1472759239299407,0.14727876016161942
aachen_000095_000019,0.540273867984248,0.24324183228045967,0.2432472489499825
hamburg_000000_053886,0.440653851948447,0.34867321513744487,0.3486726595732004
tubingen_000078_000019,0.4062292041241134,0.09525609478092956,0.09525702973718969
dusseldorf_000047_000019,0.3506769774649764,0.25959321642376065,0.2596080832713928
tubingen_000073_000019,0.5044909619511236,0.07062492296549008,0.07062613993356197
hanover_000000_056601,0.1702388058386553,0.20896045065526425,0.20897699496937525
strasbourg_000001_048121,0.3350503931562349,0.12855510975112988,0.1285550834096992
erfurt_000067_000019,0.4079763013124338,0.1272917358808038,0.1272936241676488
strasbourg_000001_029980,0.4006538670452374,0.11877361543047055,0.11877385082591402
tubingen_000118_000019,0.29449287309240535,0.19708116407819176,0.19709305882876457
hamburg_000000_027857,0.2643581639452633,0.133549574555689,0.1335512428318087
bremen_000132_000019,0.1839223096954342,0.2060448688535953,0.20605925283277574
dusseldorf_000039_000019,0.3055504529928499,0.24546219534075744,0.24548050450311412
frankfurt_000001_054219,0.41413696157248125,0.12095483121574867,0.12095411599266803
bochum_000000_025746,0.22779468023411156,0.2521787506890067,0.25219681521305404
bremen_000173_000019,0.1869556047808631,0.24892140494767284,0.24894115916875195
weimar_000118_000019,0.38322047678615057,0.12495248463446747,0.12496131651965582
bremen_000217_000019,0.3824544283843724,0.08586281048171344,0.08586919646929635
strasbourg_000001_002519,0.4734824273837394,0.3182603453107699,0.3182608971693663
dusseldorf_000141_000019,0.3859500434048071,0.14239737791211937,0.14240245056180922
bremen_000047_000019,0.39129690944305334,0.04972792520116024,0.049732799219628684
zurich_000102_000019,0.3933425768400366,0.0973708919538047,0.09737189465491186
tubingen_000113_000019,0.23406860295489207,0.167850679061762,0.16786326540769023
stuttgart_000160_000019,0.20968532326851483,0.1198130640340603,0.11982300483997342
ulm_000029_000019,0.3793627567307651,0.04771922766782676,0.047722074533477855
frankfurt_000001_063045,0.44305168601889605,0.11842014710305,0.11842509209264561
bochum_000000_009951,0.3413331770059859,0.292577929378876,0.29259422776705
ulm_000062_000019,0.2307904764547846,0.28492871020060334,0.2849462799720625
cologne_000147_000019,0.15103768540969092,0.261624933985623,0.26164182777516415
monchengladbach_000000_035718,0.3817599142241173,0.16854608310917454,0.16856373759922397
hamburg_000000_098061,0.3985335363260031,0.12514555310173373,0.12515245586045784
monchengladbach_000001_001531,0.18064262538229522,0.21069224900808786,0.2106989270977387
bochum_000000_032169,0.20930371680900403,0.18777967114488314,0.18778735993603743
hamburg_000000_054029,0.39188585689286065,0.12807748505535801,0.12808296502865518
strasbourg_000000_020432,0.3826937873633544,0.19862743348587805,0.19862894470498765
weimar_000002_000019,0.3643175261679799,0.2053324888177601,0.20533857272946018
bremen_000260_000019,0.3958647367782314,0.12194107078121927,0.12194694028671782
strasbourg_000001_015605,0.41244661374045133,0.17527355058758406,0.1752745402785859
bochum_000000_037829,0.2472555809086185,0.22309607408239288,0.2231052475464167
bremen_000314_000019,0.4029878700023764,0.1457455073618151,0.14576831948111374
weimar_000057_000019,0.1832476727751753,0.13139617185489044,0.1314052174239767
bremen_000139_000019,0.36748522957770546,0.1504763807601946,0.15048646434514593
frankfurt_000000_010763,0.24930883740446888,0.14247611493449522,0.14247741224875343
strasbourg_000000_006106,0.3920567886151795,0.1367898345499822,0.1367914459604729
strasbourg_000000_027156,0.3266206526198392,0.12447824089728861,0.12447902587949963
frankfurt_000001_039895,0.3266468899576758,0.20129485963848842,0.20130827337319138
bochum_000000_011711,0.3817603231126023,0.2360798156578809,0.23608722637459403
frankfurt_000001_057954,0.4534623059459227,0.1592447740986575,0.15924960889341994
munster_000055_000019,0.15367217668343755,0.10157421870241252,0.10157984453249677
strasbourg_000001_012956,0.20352819710631856,0.31031596565114594,0.31033679429934974
stuttgart_000136_000019,0.47912342252255014,0.09400518602821754,0.09400641632202686
bochum_000000_026056,0.3773358198086072,0.22988498632590323,0.22989985814922653
cologne_000112_000019,0.3897202383358573,0.12774559133924115,0.1277470414791476
weimar_000113_000019,0.21318368850892666,0.24937729524992563,0.24939570550482112
frankfurt_000001_078803,0.391798999850492,0.13418120062213879,0.13419164663073635
munster_000079_000019,0.3857268520505476,0.09591707058164807,0.09592272947719105
hanover_000000_053027,0.37977070772967636,0.2581265331131846,0.25812846438549353
bremen_000252_000019,0.17446421468476989,0.12558631148052227,0.12559194935297044
darmstadt_000071_000019,0.3616127272742489,0.006290914568140498,0.006292312641940375
frankfurt_000001_023235,0.3270602517953358,0.12727173733572972,0.12727590206257394
jena_000048_000019,0.38365615653957086,0.1207358872341917,0.12074499866923899
frankfurt_000001_055538,0.3713178096680916,0.1266233165477539,0.12662720639130315
dusseldorf_000066_000019,0.3929592753677995,0.1936826247555213,0.1936924594684927
darmstadt_000041_000019,0.3827198550870896,0.1501742702650068,0.150189017212274
ulm_000064_000019,0.34656514378645464,0.09006851260686057,0.09007653406945995
hamburg_000000_055894,0.4101113725513448,0.1206048356633794,0.12061082334090872
munster_000106_000019,0.23972358032543445,0.16445767547544754,0.16446754392567056
stuttgart_000116_000019,0.21062219535458812,0.06052795587714267,0.060533294346040066
jena_000074_000019,0.4330207420808065,0.11265771416177563,0.11265967437844772
weimar_000019_000019,0.3321221585168456,0.130654473883047,0.13065712803204754
bremen_000082_000019,0.17214578458229549,0.09698342267452473,0.09698630514241445
krefeld_000000_029050,0.4313605964903887,0.14581091199861912,0.14581378942143472
tubingen_000051_000019,0.3818197200308285,0.07078938535431722,0.07079167640072732
stuttgart_000177_000019,0.28055174837525365,0.09592937148673827,0.09593357653692085
strasbourg_000000_016311,0.31991302586123543,0.17251962454912265,0.17252139362201474
hamburg_000000_013577,0.20905842303994535,0.16595572001406786,0.16596247268433087
stuttgart_000051_000019,0.2674729480093616,0.21064735910613425,0.2106653705644264
stuttgart_000176_000019,0.22700730247023315,0.18422753107218204,0.18424042730868848
krefeld_000000_011483,0.3202074165023931,0.1704975698305583,0.1704974279230231
dusseldorf_000080_000019,0.35903203163030256,0.09752180537377515,0.0975218366722386
hanover_000000_044085,0.3791821329538965,0.12800938547858523,0.12801575435291018
